ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,day_of_week,month
2013-07-01,16650,16.309987987987984,74.8,78.1,73.4,7.8,0.0,Monday,7
2013-07-02,22745,15.96882611562981,76.1,82.9,73.0,8.0,0.73,Tuesday,7
2013-07-03,21864,16.238808086351995,78.5,84.9,73.9,8.8,0.06,Wednesday,7
2013-07-04,22326,21.2184739765296,82.0,91.0,73.9,8.6,0.96,Thursday,7
2013-07-05,21842,18.040443488081063,84.4,93.0,75.9,9.0,0.0,Friday,7
2013-07-06,20467,19.326261787267306,87.0,95.0,77.0,9.3,0.0,Saturday,7
2013-07-07,20477,18.638323484885479,88.8,98.1,79.0,8.8,0.0,Sunday,7
2013-07-08,21615,21.49216439201172,83.7,98.1,75.0,8.9,0.0,Monday,7
2013-07-09,26641,16.098854522477886,82.6,91.0,75.0,6.0,0.0,Tuesday,7
2013-07-10,25732,15.531954375874399,82.0,91.0,75.0,8.7,0.08,Wednesday,7
2013-07-11,24417,16.828634421373085,82.3,91.0,75.0,7.6,0.02,Thursday,7
2013-07-12,19006,15.635127503595355,75.4,86.0,72.0,9.1,0.0,Friday,7
2013-07-13,26119,18.615661013055639,71.4,78.1,68.0,10.5,0.23,Saturday,7
2013-07-14,29287,19.362671151022635,80.2,93.9,69.1,6.0,0.01,Sunday,7
2013-07-15,28069,15.31828232807249,87.2,93.9,72.0,7.8,0.0,Monday,7
2013-07-16,29842,15.128550923753993,86.5,93.9,79.0,7.9,0.0,Tuesday,7
2013-07-17,30550,14.669449536279322,87.4,97.0,78.1,4.0,0.0,Wednesday,7
2013-07-18,28869,14.380492338956435,89.3,100.0,78.1,6.3,0.0,Thursday,7
2013-07-19,26591,14.671052862497335,92.5,100.0,82.9,8.9,0.0,Friday,7
2013-07-20,25278,17.947821557612691,89.2,100.0,82.9,11.3,0.0,Saturday,7
2013-07-21,30297,18.707899021905355,82.2,95.0,77.0,7.6,0.0,Sunday,7
2013-07-22,25979,14.700189255424252,77.1,87.1,75.0,8.3,0.0,Monday,7
2013-07-23,32376,15.737208117123791,80.0,91.0,75.0,7.4,0.58,Tuesday,7
2013-07-24,35271,15.592202753914922,79.9,91.0,75.0,7.8,0.31,Wednesday,7
2013-07-25,31084,14.937073199502423,68.0,82.9,64.0,11.7,0.0,Thursday,7
2013-07-26,34534,15.667923881778341,71.5,84.0,64.0,8.6,0.02,Friday,7
2013-07-27,32470,18.91439841905348,76.9,84.0,64.9,8.5,0.0,Saturday,7
2013-07-28,23508,17.54357310986331,74.8,84.0,71.1,7.6,0.0,Sunday,7
2013-07-29,34915,15.691451620602411,77.3,89.1,71.1,5.7,0.13,Monday,7
2013-07-30,37334,15.828179853931179,75.9,89.1,70.0,8.7,0.0,Tuesday,7
2013-07-31,37261,15.392547167279462,76.1,82.0,70.0,6.2,0.0,Wednesday,7
2013-08-01,20138,13.377141887641939,73.5,82.0,69.1,7.6,0.0,Thursday,8
2013-08-02,35792,16.090496479660263,75.5,86.0,69.1,7.3,0.5,Friday,8
2013-08-03,29540,18.49214680658994,76.4,86.0,70.0,8.1,0.0,Saturday,8
2013-08-04,35253,19.719960003403958,74.6,81.0,70.0,8.7,0.01,Sunday,8
2013-08-05,36776,16.118436842868537,71.5,81.0,64.0,9.4,0.0,Monday,8
2013-08-06,37702,16.159205081958515,73.9,82.0,64.0,6.3,0.0,Tuesday,8
2013-08-07,34396,14.686894793968291,74.4,82.0,66.9,9.5,0.0,Wednesday,8
2013-08-08,28366,14.319887071376529,75.0,82.0,71.1,9.1,0.16,Thursday,8
2013-08-09,29017,15.138192553790308,78.2,89.1,71.1,9.2,0.08,Friday,8
2013-08-10,37201,20.443239877064226,78.3,89.1,72.0,8.9,0.04,Saturday,8
2013-08-11,33060,19.43059034079452,74.8,84.0,66.9,5.7,0.0,Sunday,8
2013-08-12,31457,15.305080480232276,74.8,82.0,66.9,5.5,0.09,Monday,8
2013-08-13,22437,15.64983063689442,74.0,82.0,70.0,5.3,0.01,Tuesday,8
2013-08-14,38150,15.555132372214937,69.5,78.1,62.1,12.4,0.73,Wednesday,8
2013-08-15,37386,15.298375060182954,69.8,78.1,62.1,8.2,0.0,Thursday,8
2013-08-16,35991,16.389049114130383,72.6,81.0,63.0,3.7,0.0,Friday,8
2013-08-17,37285,20.104246122211798,73.6,81.0,66.9,5.2,0.0,Saturday,8
2013-08-18,27612,16.943679680332227,72.5,81.0,68.0,5.2,0.0,Sunday,8
2013-08-19,33127,14.892281723870763,73.5,80.1,68.0,5.5,0.0,Monday,8
2013-08-20,35843,14.974709148229776,77.5,89.1,68.0,4.5,0.0,Tuesday,8
2013-08-21,36315,15.094893294781771,81.1,90.0,70.0,4.5,0.0,Wednesday,8
2013-08-22,26629,14.405246786085344,77.5,90.0,73.0,5.8,0.0,Thursday,8
2013-08-23,33503,15.74394830313703,76.2,81.0,72.0,9.0,0.24,Friday,8
2013-08-24,32941,18.079671736336685,71.5,81.0,64.0,8.9,0.0,Saturday,8
2013-08-25,31755,19.063203694956183,73.8,82.9,64.0,4.8,0.0,Sunday,8
2013-08-26,29979,15.474954134560853,75.3,84.0,66.9,9.1,0.0,Monday,8
2013-08-27,34208,15.067807725288429,78.3,86.0,70.0,10.6,0.01,Tuesday,8
2013-08-28,28185,14.159055644255222,78.0,86.0,73.0,3.2,0.1,Wednesday,8
2013-08-29,34215,14.313135564323636,74.6,84.9,71.1,7.3,0.0,Thursday,8
2013-08-30,32318,15.444152897250243,75.4,86.0,69.1,7.4,0.0,Friday,8
2013-08-31,25381,17.858579252196524,78.5,86.0,69.1,8.8,0.0,Saturday,8
2013-09-01,25235,18.374891354600091,79.6,86.0,73.0,8.0,0.0,Sunday,9
2013-09-02,21416,16.858852415639394,76.9,80.6,71.6,4.8,0.0,Monday,9
2013-09-03,32411,14.437786553947735,76.2,82.0,72.0,6.7,0.99,Tuesday,9
2013-09-04,36798,15.071607152562642,73.3,82.0,66.0,10.4,0.09,Wednesday,9
2013-09-05,35825,14.598231681786466,74.3,82.0,66.0,9.3,0.0,Thursday,9
2013-09-06,35868,14.809940150923754,64.8,77.0,57.0,7.5,0.0,Friday,9
2013-09-07,34419,17.375818104341594,68.3,79.0,57.0,6.5,0.0,Saturday,9
2013-09-08,33196,17.081960175924806,73.9,80.1,61.0,8.7,0.0,Sunday,9
2013-09-09,35394,15.262479987191801,65.9,80.1,57.9,7.7,0.0,Monday,9
2013-09-10,36954,14.481477873392143,74.8,88.0,57.9,8.8,0.0,Tuesday,9
2013-09-11,35812,14.029129900591981,83.6,93.9,69.1,7.5,0.0,Wednesday,9
2013-09-12,31252,13.678643500149326,80.6,88.0,71.1,8.4,0.0,Thursday,9
2013-09-13,36501,14.655901208186075,71.3,86.0,68.0,9.4,1.3,Friday,9
2013-09-14,31607,16.690705118064564,61.6,77.0,55.9,10.8,0.03,Saturday,9
2013-09-15,31914,17.268670489440368,61.5,73.0,54.0,6.9,0.0,Sunday,9
2013-09-16,31287,13.80418065011027,65.8,73.0,54.0,6.9,0.0,Monday,9
2013-09-17,38283,13.883002028750797,58.2,72.0,48.9,10.1,0.02,Tuesday,9
2013-09-18,37957,13.932727384496491,61.8,71.1,48.9,5.0,0.0,Wednesday,9
2013-09-19,39200,14.114456207482993,65.0,77.0,55.0,5.4,0.0,Thursday,9
2013-09-20,39382,14.811446853892642,68.1,78.1,57.0,5.8,0.0,Friday,9
2013-09-21,31826,17.045906910492473,67.4,78.1,61.0,9.4,0.0,Saturday,9
2013-09-22,29758,16.50093868315523,66.3,75.9,61.0,12.9,0.98,Sunday,9
2013-09-23,35152,13.871636037778789,58.5,68.0,52.0,10.6,0.53,Monday,9
2013-09-24,38417,13.784679525557259,59.1,73.0,50.0,8.0,0.0,Tuesday,9
2013-09-25,38223,13.994420898411954,64.1,73.0,50.0,5.4,0.0,Wednesday,9
2013-09-26,38189,13.785808304311015,63.9,72.0,55.0,6.2,0.0,Thursday,9
2013-09-27,37412,14.230190402366441,61.5,69.1,57.0,6.4,0.0,Friday,9
2013-09-28,34931,17.024874753084653,64.4,73.0,57.0,7.3,0.0,Saturday,9
2013-09-29,32592,16.523521109474721,64.6,73.0,57.9,4.9,0.0,Sunday,9
2013-09-30,37148,13.728397221923119,63.9,73.0,57.9,4.1,0.0,Monday,9
2013-10-01,40575,13.706243992606282,68.9,81.0,57.9,5.5,0.0,Tuesday,10
2013-10-02,41383,13.913752023777878,73.9,84.0,62.1,6.0,0.0,Wednesday,10
2013-10-03,40456,13.724642409860913,72.6,84.0,64.9,4.3,0.0,Thursday,10
2013-10-04,40195,14.673060082099765,74.0,86.0,64.9,4.9,0.0,Friday,10
2013-10-05,34181,16.759140068069009,68.3,86.0,64.0,6.7,0.03,Saturday,10
2013-10-06,26574,14.685509018840474,66.5,73.0,64.0,7.6,0.01,Sunday,10
2013-10-07,25016,12.651673595565503,70.7,77.0,64.0,11.8,0.33,Monday,10
2013-10-08,38365,13.779678960858421,61.6,77.0,55.9,10.2,0.0,Tuesday,10
2013-10-09,36969,12.8412223755038,59.7,66.0,54.0,12.3,0.0,Wednesday,10
2013-10-10,31171,12.400746420283811,59.1,66.0,54.0,13.2,0.0,Thursday,10
2013-10-11,33357,13.342567277233165,63.7,69.1,54.0,16.4,0.0,Friday,10
2013-10-12,32457,16.876973636914482,65.7,72.0,60.1,15.5,0.0,Saturday,10
2013-10-13,28832,15.950881543655193,60.9,72.0,57.0,15.0,0.0,Sunday,10
2013-10-14,33018,13.908640741413773,58.0,64.9,53.1,6.6,0.0,Monday,10
2013-10-15,37534,13.481594465462425,60.4,70.0,53.1,4.7,0.0,Tuesday,10
2013-10-16,36911,13.337352460422819,60.1,70.0,55.9,5.6,0.0,Wednesday,10
2013-10-17,36888,13.387314302754282,64.7,73.0,57.0,6.7,0.0,Thursday,10
2013-10-18,38122,13.87887309165311,64.2,73.0,57.9,11.5,0.01,Friday,10
2013-10-19,29548,15.613899417896304,59.4,69.1,54.0,5.9,0.0,Saturday,10
2013-10-20,29256,15.9085281651627,58.4,64.0,51.1,10.4,0.0,Sunday,10
2013-10-21,35012,13.790265718420349,59.3,66.9,51.1,7.3,0.0,Monday,10
2013-10-22,36338,12.581991762525915,59.6,68.0,52.0,7.6,0.0,Tuesday,10
2013-10-23,32365,12.022630413512541,52.8,68.0,50.0,7.8,0.0,Wednesday,10
2013-10-24,32251,12.115275495333481,48.4,55.0,43.0,11.8,0.0,Thursday,10
2013-10-25,30979,12.511262468123567,47.4,55.0,42.1,13.0,0.0,Friday,10
2013-10-26,24569,14.57445900660724,49.5,55.9,42.1,10.1,0.0,Saturday,10
2013-10-27,23965,14.660169691911818,53.0,59.0,43.0,10.3,0.0,Sunday,10
2013-10-28,31498,12.784571507185644,53.0,61.0,44.1,7.7,0.0,Monday,10
2013-10-29,33414,12.575373097105004,50.5,61.0,44.1,8.0,0.0,Tuesday,10
2013-10-30,35069,12.16037478494777,52.9,60.1,44.1,4.5,0.0,Wednesday,10
2013-10-31,31444,12.92803873552983,59.3,66.9,48.0,6.2,0.0,Thursday,10
2013-11-01,30384,13.633155059680529,65.9,70.0,53.1,12.1,0.05,Friday,11
2013-11-02,31013,16.587990520104473,61.5,70.0,55.0,5.7,0.05,Saturday,11
2013-11-03,20798,13.263860307080812,50.9,68.0,42.1,11.2,0.01,Sunday,11
2013-11-04,27142,12.367596345147744,39.5,55.9,34.0,10.3,0.0,Monday,11
2013-11-05,31493,12.214110013865509,46.8,55.0,34.0,6.7,0.0,Tuesday,11
2013-11-06,34826,13.005698328834775,53.2,61.0,42.1,5.9,0.0,Wednesday,11
2013-11-07,25719,11.869835530152805,58.3,63.0,46.9,9.2,0.0,Thursday,11
2013-11-08,28686,12.609130470148038,46.0,63.0,41.0,14.2,0.08,Friday,11
2013-11-09,21734,14.408419220269318,44.3,50.0,39.9,10.3,0.0,Saturday,11
2013-11-10,19712,13.913954274891774,50.1,60.1,39.9,11.0,0.0,Sunday,11
2013-11-11,27295,12.65323685656713,48.6,60.1,44.1,13.6,0.0,Monday,11
2013-11-12,19925,11.081814303638648,43.9,53.1,34.0,13.4,0.02,Tuesday,11
2013-11-13,23633,11.125149861069975,34.0,52.0,30.0,13.4,0.01,Wednesday,11
2013-11-14,27040,13.027827292899412,41.0,53.1,30.0,11.6,0.0,Thursday,11
2013-11-15,29051,12.719770403772678,49.1,57.0,34.0,6.2,0.0,Friday,11
2013-11-16,25194,15.311708475562961,51.9,59.0,43.0,5.5,0.03,Saturday,11
2013-11-17,17995,13.467926275817357,52.6,60.8,48.2,4.5,0.02,Sunday,11
2013-11-18,30615,13.219170885731392,60.3,64.9,48.9,11.4,0.25,Monday,11
2013-11-19,27417,11.477858019963284,48.3,64.9,41.0,16.8,0.23,Tuesday,11
2013-11-20,26229,11.413486344631258,38.0,51.1,32.0,9.0,0.0,Wednesday,11
2013-11-21,28752,11.772228598590244,41.6,52.0,32.0,6.4,0.0,Thursday,11
2013-11-22,25448,12.094384627475637,52.4,57.0,36.0,6.4,0.0,Friday,11
2013-11-23,18996,14.306489962799189,47.4,57.0,39.9,12.8,0.07,Saturday,11
2013-11-24,9392,11.097677101078931,29.4,55.0,24.1,22.2,0.02,Sunday,11
2013-11-25,19116,11.017526330473602,27.9,35.1,24.1,11.9,0.0,Monday,11
2013-11-26,14999,13.040990510478482,36.0,39.9,24.1,7.0,0.0,Tuesday,11
2013-11-27,7976,11.025576730190572,48.0,60.1,34.0,13.7,1.91,Wednesday,11
2013-11-28,5204,13.905294004611838,34.1,39.2,30.9,17.9,0.3,Thursday,11
2013-11-29,10127,13.154390902208617,34.1,39.0,30.9,7.2,0.0,Friday,11
2013-11-30,9863,13.679970597181386,31.3,39.0,25.0,7.2,0.0,Saturday,11
2013-12-01,13326,13.558320826454546,41.1,48.9,25.0,3.2,0.0,Sunday,12
2013-12-02,24576,12.382666693793402,44.2,48.9,37.0,4.5,0.0,Monday,12
2013-12-03,27431,12.168702684310933,44.0,53.1,37.9,4.0,0.0,Tuesday,12
2013-12-04,28199,12.269936286156717,43.8,53.1,37.9,4.3,0.0,Wednesday,12
2013-12-05,26988,12.383790326564895,48.6,57.9,39.0,5.3,0.01,Thursday,12
2013-12-06,10736,11.621933991554888,50.5,57.9,42.8,7.1,0.05,Friday,12
2013-12-07,15545,12.230484614559884,38.2,43.0,35.6,10.7,0.81,Saturday,12
2013-12-08,10090,12.172482656095145,32.1,37.9,28.4,8.7,0.13,Sunday,12
2013-12-09,14824,10.718746627091203,34.5,39.2,28.9,10.9,0.19,Monday,12
2013-12-10,12850,11.55390012970169,36.0,39.0,32.0,8.5,0.07,Tuesday,12
2013-12-11,18766,11.960985292550356,30.7,39.0,27.0,13.2,0.22,Wednesday,12
2013-12-12,17214,11.461365748809106,27.6,34.0,23.0,12.5,0.0,Thursday,12
2013-12-13,17888,12.056676729278474,28.2,35.1,23.0,13.0,0.0,Friday,12
2013-12-14,3701,12.055358912005763,28.6,35.1,24.1,12.0,0.0,Saturday,12
2013-12-15,7462,15.226145805414099,33.7,39.0,24.1,14.2,1.21,Sunday,12
2013-12-16,15562,11.222348241442827,31.0,39.0,26.1,12.0,0.77,Monday,12
2013-12-17,7863,12.223945483064139,27.2,34.0,24.1,7.3,0.0,Tuesday,12
2013-12-18,14924,11.48589185205039,28.6,37.0,24.1,9.4,0.16,Wednesday,12
2013-12-19,18766,11.242665814060889,36.6,45.0,24.1,9.6,0.0,Thursday,12
2013-12-20,22066,14.084528233481368,45.2,52.0,30.9,5.4,0.0,Friday,12
2013-12-21,17940,14.476455778520997,53.6,60.1,37.9,6.6,0.0,Saturday,12
2013-12-22,15063,15.070312465422997,58.4,69.1,50.0,9.0,0.01,Sunday,12
2013-12-23,6956,11.885990511788384,58.5,69.1,50.0,6.2,0.09,Monday,12
2013-12-24,11025,12.736034769463343,39.2,62.1,34.0,10.7,0.44,Tuesday,12
2013-12-25,3260,13.75407464212679,25.6,42.1,19.0,10.3,0.0,Wednesday,12
2013-12-26,9763,11.935071187135103,31.7,36.0,19.0,6.2,0.0,Thursday,12
2013-12-27,11720,12.436033845278729,35.6,39.9,30.0,10.3,0.0,Friday,12
2013-12-28,12022,16.256094382520935,42.4,55.0,32.0,9.3,0.0,Saturday,12
2013-12-29,3775,12.156847682119203,45.2,55.0,36.0,7.1,0.0,Sunday,12
2013-12-30,13241,12.348442967550286,40.5,48.0,28.9,11.3,1.2,Monday,12
2013-12-31,10424,13.23923317984139,26.0,44.1,21.0,9.9,0.0,Tuesday,12
2014-01-01,6059,15.377444022666003,28.9,33.1,21.0,9.4,0.0,Wednesday,1
2014-01-02,8600,12.980327519379841,28.9,33.1,25.0,14.2,0.01,Thursday,1
2014-01-03,1144,13.388869463869467,16.6,32.0,10.9,16.7,0.3,Friday,1
2014-01-04,2292,20.398247527632339,15.8,27.0,9.0,6.8,0.25,Saturday,1
2014-01-05,2678,13.737303958177741,29.1,35.6,26.1,4.8,0.0,Sunday,1
2014-01-06,9510,12.805073606729756,44.7,53.1,25.0,11.2,0.17,Monday,1
2014-01-07,6267,12.101688739960638,14.0,36.0,3.9,19.6,0.24,Tuesday,1
2014-01-08,9246,10.233461316605377,12.9,21.9,3.9,11.4,0.0,Wednesday,1
2014-01-09,13354,10.864896909789826,25.7,33.1,9.0,7.0,0.0,Thursday,1
2014-01-10,9847,11.194096340679058,30.2,34.0,23.0,4.8,0.0,Friday,1
2014-01-11,7695,12.369558154645869,43.7,55.0,27.0,9.2,0.22,Saturday,1
2014-01-12,12515,12.069734984685047,47.6,55.9,34.0,13.6,0.45,Sunday,1
2014-01-13,20633,11.779531171747525,41.8,54.0,35.1,8.9,0.02,Monday,1
2014-01-14,9999,11.116034936827017,45.8,50.0,35.1,6.6,0.02,Tuesday,1
2014-01-15,21630,11.704905994760367,42.4,50.0,36.0,5.5,0.36,Wednesday,1
2014-01-16,19953,11.388402746454165,39.1,41.0,37.0,5.9,0.0,Thursday,1
2014-01-17,20301,12.211397632300541,38.3,46.0,33.1,5.5,0.0,Friday,1
2014-01-18,9438,14.084099738645193,37.5,46.0,32.0,7.7,0.0,Saturday,1
2014-01-19,9028,13.605822625904588,29.8,39.0,25.0,12.1,0.15,Sunday,1
2014-01-20,13407,13.1033104597101,39.6,46.0,25.0,11.1,0.0,Monday,1
2014-01-21,3804,14.296617595513494,25.7,46.0,14.0,12.5,0.0,Tuesday,1
2014-01-22,2451,16.57671698626411,12.6,32.0,7.0,16.6,0.25,Wednesday,1
2014-01-23,5071,15.401988430947219,13.5,21.0,7.0,11.9,0.0,Thursday,1
2014-01-24,6176,13.034348013816928,15.7,21.0,8.1,12.8,0.0,Friday,1
2014-01-25,4338,11.466901029660363,22.0,27.0,10.9,12.6,0.0,Saturday,1
2014-01-26,4980,11.962151941097725,21.9,27.0,18.0,12.7,0.02,Sunday,1
2014-01-27,13119,10.535111924181214,33.7,44.1,18.0,9.4,0.0,Monday,1
2014-01-28,10033,14.21865676600552,18.5,28.0,12.9,11.8,0.0,Tuesday,1
2014-01-29,10021,11.171130625686061,18.2,23.0,12.9,8.1,0.05,Wednesday,1
2014-01-30,12158,11.191953172122604,21.6,28.9,14.0,7.5,0.0,Thursday,1
2014-01-31,14653,11.705812234127254,30.5,39.0,18.0,7.3,0.0,Friday,1
2014-02-01,12771,13.671289118575942,38.2,44.1,26.1,3.2,0.0,Saturday,2
2014-02-02,13816,13.738225004825322,40.3,55.0,30.0,3.3,0.0,Sunday,2
2014-02-03,2600,13.292378205128205,35.6,55.0,30.0,8.2,0.27,Monday,2
2014-02-04,8709,12.542329773797217,29.6,42.1,25.0,6.2,0.81,Tuesday,2
2014-02-05,2746,15.422347657198346,31.5,36.0,25.0,9.0,0.74,Wednesday,2
2014-02-06,7196,17.346933481563831,28.4,34.0,21.9,8.6,0.44,Thursday,2
2014-02-07,8495,17.482438689425155,28.5,33.1,21.9,8.9,0.0,Friday,2
2014-02-08,5986,17.377703530459957,26.8,33.1,21.9,8.0,0.0,Saturday,2
2014-02-09,4996,17.122084334133966,26.1,28.9,21.0,6.5,0.0,Sunday,2
2014-02-10,6846,14.403897653130777,25.9,28.9,21.0,12.4,0.1,Monday,2
2014-02-11,8343,16.451386391785526,22.6,28.9,18.0,11.3,0.0,Tuesday,2
2014-02-12,8580,14.081419968919967,19.0,26.1,14.0,9.2,0.0,Wednesday,2
2014-02-13,876,81.110083713850827,28.7,36.0,14.0,15.8,0.18,Thursday,2
2014-02-14,3609,28.906183615036483,35.4,39.9,24.1,16.4,1.75,Friday,2
2014-02-15,2261,18.350471767654433,34.5,39.0,30.2,9.7,0.25,Saturday,2
2014-02-16,3003,21.346797646797647,27.2,37.0,21.9,14.0,0.05,Sunday,2
2014-02-17,4854,16.118342260678471,24.4,33.1,19.0,11.2,0.0,Monday,2
2014-02-18,5140,14.629364461738,30.6,39.9,19.0,7.2,0.05,Tuesday,2
2014-02-19,8506,14.158004153930559,36.4,45.0,25.0,5.3,0.1,Wednesday,2
2014-02-20,11792,13.573103233830844,42.5,50.0,28.0,8.1,0.25,Thursday,2
2014-02-21,8680,11.75462173579109,37.1,46.9,33.8,8.2,0.02,Friday,2
2014-02-22,13044,16.471369978534192,45.5,55.0,34.0,9.4,0.11,Saturday,2
2014-02-23,13324,15.58153332332633,48.0,55.0,37.9,5.2,0.0,Sunday,2
2014-02-24,12922,12.587243976680595,40.0,54.0,33.1,13.2,0.0,Monday,2
2014-02-25,12830,11.434589503767208,28.7,44.1,24.1,12.9,0.0,Tuesday,2
2014-02-26,11188,11.072612024788462,28.0,33.1,24.1,9.2,0.0,Wednesday,2
2014-02-27,12036,10.512638473468481,24.7,33.1,19.0,9.6,0.01,Thursday,2
2014-02-28,9587,11.090424533222073,17.3,33.1,10.0,13.3,0.0,Friday,2
2014-03-01,9202,11.874632326305877,26.6,37.9,10.0,5.6,0.0,Saturday,3
2014-03-02,8195,11.21615009151922,36.6,39.0,21.0,6.0,0.0,Sunday,3
2014-03-03,7708,11.456964625497323,25.9,39.0,19.9,10.6,0.01,Monday,3
2014-03-04,10398,10.333017567480928,20.3,32.0,12.9,6.4,0.0,Tuesday,3
2014-03-05,13801,10.518999830930124,30.6,37.0,12.9,5.1,0.0,Wednesday,3
2014-03-06,12773,10.194545786685456,24.2,37.0,16.0,10.2,0.0,Thursday,3
2014-03-07,13304,11.046503557827217,29.2,36.0,16.0,10.2,0.0,Friday,3
2014-03-08,16350,15.866276248725789,41.6,55.9,26.1,7.3,0.0,Saturday,3
2014-03-09,12262,12.705340346871095,41.4,55.9,35.1,11.3,0.0,Sunday,3
2014-03-10,17231,11.223293289226779,41.9,51.1,35.1,8.7,0.0,Monday,3
2014-03-11,24356,12.948284474735862,52.3,64.9,37.0,7.0,0.0,Tuesday,3
2014-03-12,15101,10.971585766947003,48.1,64.9,39.0,7.4,0.0,Wednesday,3
2014-03-13,10979,10.652381819837876,28.8,54.0,19.0,20.9,0.35,Thursday,3
2014-03-14,16299,10.919300775098675,29.7,44.1,19.0,12.9,0.0,Friday,3
2014-03-15,18053,14.778114440813166,47.9,57.9,39.0,11.1,0.0,Saturday,3
2014-03-16,9851,12.279863296450447,37.7,57.9,30.0,14.2,0.0,Sunday,3
2014-03-17,12503,10.621213575408564,28.3,33.1,23.0,9.3,0.0,Monday,3
2014-03-18,16679,11.345885045066646,32.1,41.0,23.0,9.4,0.0,Tuesday,3
2014-03-19,13341,10.864158109087274,35.8,45.0,27.0,9.4,0.0,Wednesday,3
2014-03-20,19695,11.966702208682404,45.3,53.1,30.9,11.4,0.99,Thursday,3
2014-03-21,20718,12.220391286160181,43.7,53.1,39.0,14.1,0.0,Friday,3
2014-03-22,19880,16.05780600268276,48.4,63.0,37.0,9.7,0.0,Saturday,3
2014-03-23,11740,12.281138557637709,41.5,63.0,35.1,11.0,0.0,Sunday,3
2014-03-24,13598,10.486559297935967,28.1,42.1,21.9,12.8,0.0,Monday,3
2014-03-25,16037,10.424924653405668,31.6,37.9,21.9,7.5,0.0,Tuesday,3
2014-03-26,14500,10.198148275862074,33.4,37.9,26.1,16.8,0.0,Wednesday,3
2014-03-27,16666,11.413531541261651,30.1,42.1,23.0,12.7,0.0,Thursday,3
2014-03-28,18425,12.244414292175488,44.9,60.1,23.0,8.1,0.0,Friday,3
2014-03-29,4480,11.066566220238094,48.3,60.1,37.9,6.7,0.03,Saturday,3
2014-03-30,7907,12.754502339699004,44.1,55.0,41.0,12.4,1.97,Sunday,3
2014-03-31,17085,11.829745390693592,42.1,53.1,35.6,15.2,0.29,Monday,3
2014-04-01,23908,12.853388684401319,45.9,59.0,36.0,8.5,0.02,Tuesday,4
2014-04-02,22515,12.002125249833444,45.6,59.0,39.0,5.7,0.0,Wednesday,4
2014-04-03,26321,12.891668882894518,50.7,64.0,41.0,3.9,0.0,Thursday,4
2014-04-04,12566,10.684554883548198,44.7,51.1,39.2,9.8,0.09,Friday,4
2014-04-05,18655,14.951773429822214,45.3,54.0,39.0,12.8,0.17,Saturday,4
2014-04-06,20750,16.594725301204821,44.9,59.0,37.0,9.7,0.0,Sunday,4
2014-04-07,14677,11.323832072857757,46.1,59.0,37.0,6.9,0.0,Monday,4
2014-04-08,21884,12.149883476512521,51.0,64.9,41.0,10.7,0.99,Tuesday,4
2014-04-09,26931,12.847673065735894,51.4,64.9,43.0,13.2,0.01,Wednesday,4
2014-04-10,27463,12.728735025306779,49.8,59.0,42.1,10.4,0.0,Thursday,4
2014-04-11,26798,13.810168047366719,59.2,73.9,42.1,8.8,0.0,Friday,4
2014-04-12,27108,17.636654001278831,58.8,73.9,48.9,6.6,0.0,Saturday,4
2014-04-13,26871,18.378644263332205,59.8,73.9,48.9,8.2,0.0,Sunday,4
2014-04-14,28832,14.838482126341098,61.7,73.9,50.0,10.5,0.0,Monday,4
2014-04-15,10523,10.554770502708347,56.9,61.0,44.6,13.7,0.1,Tuesday,4
2014-04-16,20082,11.889953689871529,38.9,46.9,32.0,14.1,0.82,Wednesday,4
2014-04-17,22282,12.433921251832571,41.1,46.9,32.0,11.4,0.05,Thursday,4
2014-04-18,20770,12.430917188252289,39.9,46.9,35.1,7.1,0.0,Friday,4
2014-04-19,24369,18.437031337628408,50.6,64.9,35.1,6.8,0.0,Saturday,4
2014-04-20,18464,16.7138007293472,51.6,64.9,42.1,9.2,0.0,Sunday,4
2014-04-21,27124,13.895182003637618,49.9,63.0,41.0,5.4,0.0,Monday,4
2014-04-22,27259,12.705970505154262,56.4,66.0,41.0,7.7,0.0,Tuesday,4
2014-04-23,26949,12.408973122070082,55.6,66.0,48.0,16.0,0.0,Wednesday,4
2014-04-24,28107,13.015390590718798,49.4,62.1,43.0,17.9,0.0,Thursday,4
2014-04-25,27919,13.529182635481213,52.3,60.1,43.0,8.9,0.0,Friday,4
2014-04-26,19899,16.160248421193696,52.0,64.0,44.6,8.2,0.7,Saturday,4
2014-04-27,21926,15.819971723068504,51.3,64.0,45.0,10.8,0.06,Sunday,4
2014-04-28,28557,13.4427396668651,53.7,64.0,46.0,7.3,0.0,Monday,4
2014-04-29,18404,11.008666594218649,49.9,64.0,44.1,13.4,0.0,Tuesday,4
2014-04-30,2867,9.495395884199505,44.5,51.1,42.1,14.1,0.55,Wednesday,4
2014-05-01,26762,14.309317315596742,59.3,77.0,42.1,7.9,4.88,Thursday,5
2014-05-02,32377,14.010143002748869,62.8,77.0,48.9,7.6,0.01,Friday,5
2014-05-03,25501,18.089191273544824,61.7,69.1,54.0,7.2,0.0,Saturday,5
2014-05-04,21277,15.436263727655838,58.7,69.1,54.0,12.2,0.03,Sunday,5
2014-05-05,30288,14.396794109878499,57.5,66.9,50.0,15.6,0.0,Monday,5
